,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
325,"frozenset({'Sixth Sense', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
326,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})","frozenset({'Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
327,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
328,"frozenset({'Sixth Sense', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
329,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator'})","frozenset({'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
330,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
331,"frozenset({'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
332,"frozenset({'Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
333,"frozenset({'Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
334,"frozenset({'Sixth Sense', 'Gladiator'})","frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.5,0.4,0.4,0.8,2.0,0.2,3.0000000000000004
335,"frozenset({'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
336,"frozenset({'Sixth Sense', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
337,"frozenset({'Sixth Sense', 'V1_Gladiator'})","frozenset({'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
338,frozenset({'V3_Sixth Sense'}),"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
339,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
340,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'Sixth Sense'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
341,"frozenset({'Sixth Sense', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'V1_Gladiator'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
342,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V2_Patriot'})",frozenset({'V3_Sixth Sense'}),0.4,0.4,0.4,1.0,2.5,0.24,inf
343,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})",frozenset({'V2_Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
344,"frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
345,"frozenset({'Sixth Sense', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
346,"frozenset({'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
347,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})","frozenset({'Patriot', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
348,"frozenset({'Sixth Sense', 'Patriot', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
349,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
350,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
351,"frozenset({'Sixth Sense', 'Patriot', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
352,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot'})","frozenset({'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
353,"frozenset({'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
354,"frozenset({'Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
355,"frozenset({'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'Patriot', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
356,"frozenset({'Sixth Sense', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
357,"frozenset({'Patriot', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
358,"frozenset({'Sixth Sense', 'V1_Gladiator'})","frozenset({'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
359,"frozenset({'Sixth Sense', 'Patriot'})","frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
360,frozenset({'V3_Sixth Sense'}),"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
361,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
362,"frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'V1_Gladiator'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
363,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",frozenset({'Gladiator'}),0.4,0.7,0.4,1.0,1.4285714285714286,0.12000000000000005,inf
364,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'Patriot'})",frozenset({'V2_Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
365,"frozenset({'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
366,"frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Patriot', 'Gladiator'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
367,"frozenset({'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
368,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
369,"frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
370,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})","frozenset({'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
371,"frozenset({'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
372,"frozenset({'Gladiator', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
373,"frozenset({'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Patriot', 'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
374,"frozenset({'Patriot', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
375,frozenset({'V3_Sixth Sense'}),"frozenset({'V1_Gladiator', 'Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
376,"frozenset({'V2_Patriot', 'Gladiator', 'V3_Sixth Sense', 'V1_Gladiator', 'Sixth Sense'})",frozenset({'Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
377,"frozenset({'V2_Patriot', 'Gladiator', 'V3_Sixth Sense', 'V1_Gladiator', 'Patriot'})",frozenset({'Sixth Sense'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
378,"frozenset({'V2_Patriot', 'Gladiator', 'V3_Sixth Sense', 'Sixth Sense', 'Patriot'})",frozenset({'V1_Gladiator'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
379,"frozenset({'V2_Patriot', 'Gladiator', 'V1_Gladiator', 'Sixth Sense', 'Patriot'})",frozenset({'V3_Sixth Sense'}),0.4,0.4,0.4,1.0,2.5,0.24,inf
380,"frozenset({'V2_Patriot', 'V3_Sixth Sense', 'V1_Gladiator', 'Sixth Sense', 'Patriot'})",frozenset({'Gladiator'}),0.4,0.7,0.4,1.0,1.4285714285714286,0.12000000000000005,inf
381,"frozenset({'Gladiator', 'V3_Sixth Sense', 'V1_Gladiator', 'Sixth Sense', 'Patriot'})",frozenset({'V2_Patriot'}),0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
382,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
383,"frozenset({'Sixth Sense', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
384,"frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
385,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'V2_Patriot'})","frozenset({'Patriot', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
386,"frozenset({'Sixth Sense', 'Patriot', 'Gladiator', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
387,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Patriot', 'Gladiator'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
388,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'Gladiator'})",0.4,0.5,0.4,1.0,2.0,0.2,inf
389,"frozenset({'Sixth Sense', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
390,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V2_Patriot'})","frozenset({'Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
391,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
392,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'Patriot'})","frozenset({'Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
393,"frozenset({'Sixth Sense', 'Patriot', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
394,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'Patriot'})","frozenset({'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
395,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})","frozenset({'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
396,"frozenset({'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
397,"frozenset({'Sixth Sense', 'Gladiator', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
398,"frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'Patriot', 'Gladiator'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
399,"frozenset({'Sixth Sense', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
400,"frozenset({'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
401,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})","frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
402,"frozenset({'Sixth Sense', 'Patriot', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
403,"frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'Patriot', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
404,"frozenset({'Sixth Sense', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
405,"frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
406,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator'})","frozenset({'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
407,"frozenset({'Sixth Sense', 'Patriot', 'Gladiator'})","frozenset({'V1_Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
408,"frozenset({'Sixth Sense', 'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Patriot', 'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
409,"frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
410,"frozenset({'Sixth Sense', 'Patriot', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Gladiator', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
411,"frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot'})","frozenset({'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
412,"frozenset({'V3_Sixth Sense', 'V2_Patriot'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
413,"frozenset({'Sixth Sense', 'V2_Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
414,"frozenset({'Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
415,"frozenset({'Sixth Sense', 'Gladiator'})","frozenset({'V1_Gladiator', 'Patriot', 'V3_Sixth Sense', 'V2_Patriot'})",0.5,0.4,0.4,0.8,2.0,0.2,3.0000000000000004
416,"frozenset({'V1_Gladiator', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'Patriot', 'Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
417,"frozenset({'Sixth Sense', 'V3_Sixth Sense'})","frozenset({'V1_Gladiator', 'Gladiator', 'Patriot', 'V2_Patriot'})",0.4,0.6,0.4,1.0,1.6666666666666667,0.16000000000000003,inf
418,"frozenset({'Patriot', 'V3_Sixth Sense'})","frozenset({'Sixth Sense', 'V1_Gladiator', 'Gladiator', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
419,"frozenset({'Sixth Sense', 'V1_Gladiator'})","frozenset({'Patriot', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
420,"frozenset({'Sixth Sense', 'Patriot'})","frozenset({'V1_Gladiator', 'Gladiator', 'V3_Sixth Sense', 'V2_Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
421,frozenset({'V3_Sixth Sense'}),"frozenset({'V2_Patriot', 'Gladiator', 'V1_Gladiator', 'Sixth Sense', 'Patriot'})",0.4,0.4,0.4,1.0,2.5,0.24,inf
